seller_id,avg_delivery_days,avg_score,order_count
562fc2f2c2863ab7e79a9e4388a58a14,10.80377358490566,4.235074626865671,270
5656537e588803a555b8eb41f07a944b,11.0,3.804232804232804,189
56642bcb79900e777d68e91915cb4267,13.839285714285714,3.767857142857143,56
5670f4db5b62c43d542e1b2d56b0cf7c,8.090909090909092,4.409090909090909,22
575df70bde3f9f2b30bf8d2e9910d725,12.794117647058824,4.117647058823529,34
57c764b4a836300be881e2ff86e449f9,15.068965517241379,4.172413793103448,30
57e632711dec9ec14ca7546769483e7e,10.242424242424242,4.424242424242424,66
582d4f8675b945722eda7c0cb61ba4c7,10.126760563380282,4.112676056338028,71
58f1a6197ed863543e0136bdedb3fce2,9.883720930232558,4.155555555555556,45
594f9aaa48e5bf431f011ddc5669b0d5,7.552631578947368,4.578947368421052,38
59b22a78efb79a4797979612b885db36,12.045112781954888,3.9696969696969697,133
59fb871bf6f4522a87ba567b42dafecf,11.579365079365079,4.21875,129
5a8e7d5003a1f221f9e1d6e411de7c23,10.016759776536313,4.1722222222222225,181
5a93f3ab0ef4c84ed5e1b5dbf23978bc,14.674418604651162,4.7272727272727275,44
5b179e9e8cc7ab6fd113a46ca584da81,12.194444444444445,3.5142857142857142,36
5b664594895aefb418afaee6d40a9a23,10.045454545454545,3.6363636363636362,22
5b67882648febfb6e1225e6ad7164f6b,11.766666666666667,4.033333333333333,30
5b8154610ebb21fb90eb587365e673df,12.75,4.195121951219512,41
5b925e1d006e9476d738aa200751b73b,10.590909090909092,4.606060606060606,66
5bc55dbe2f12b6af6d83ed46023e0dc8,12.523809523809524,2.3333333333333335,21
5bffbafbb22daf6d3bfc216a46db8708,8.08695652173913,4.695652173913044,23
5c243662ce92d84573bfaff24c3e3700,10.237623762376238,4.13,101
5c6d4016c2a288f074fa0848a2b653d2,10.676470588235293,4.114285714285714,35
5c853bb56f70f4d14218944bae111d7a,8.125,4.041666666666667,24
5cbbd5a299cab112b7bf23862255e43e,10.342105263157896,4.315789473684211,38
5cf13accae3222c70a9cac40818ae839,10.148387096774194,4.438709677419355,156
5d0363b33554b373851fc1622e4d5f3c,12.340425531914894,4.052631578947368,95
5d3bb11474a06bdc23fb9e89f1164ee0,9.34375,3.9375,32
5dceca129747e92ff8ef7a997dc4f8ca,10.769679300291545,3.991228070175439,346
5debea795b07621e1f90532e18f96145,9.818181818181818,4.2727272727272725,33
5f1dc28029d2c244352a68107ec2b542,8.85897435897436,4.428571428571429,78
5f2684dab12e59f83bef73ae57724e45,9.849315068493151,3.77027027027027,74
5f3ae9136c875522250f8184f253413a,7.2,4.5777777777777775,46
5f5b43b2bffa8656e4bc6efeb13cc649,13.517241379310345,4.448275862068965,29
602044f2c16190c2c6e45eb35c2e21cb,15.448275862068966,2.9322033898305087,60
6039e27294dc75811c0d8a39069f52c0,17.466666666666665,3.8421052631578947,76
6061155addc1e54b4cfb51c1c2a32ad8,5.628571428571429,4.714285714285714,35
609e1a9a6c2539919b8205cf7c4e6ff0,9.892307692307693,3.598360655737705,130
612170e34b97004b3ba37eae81836b4c,10.49090909090909,4.427272727272728,110
